activity_id,athlete_id,activity_date,week_number,days_before_race,activity_type,distance_km,duration_min,pace_min_per_km,avg_heart_rate,max_heart_rate,elevation_gain_m,calories,weekly_km,weekly_duration_min,weekly_run_count,weekly_avg_pace,weekly_avg_hr,weekly_elevation_gain_m,longest_run_km,rolling_4w_km,avg_weekly_km_last_4w,active_weeks_last_4w,rolling_4w_duration_min,athlete_profile,training_scenario,sex,age,estimated_max_hr,source,race_10k_finish_time_min,race_10k_finish_time_seconds,race_10k_finish_time_hhmmss,race_10k_pace_min_per_km
ACT000093,A004,2026-01-12,2,84,easy_run,2.0,11.93,5.96,126,146,19.9,171,23.48,137.15,3.0,5.843743611584326,125.33333333333333,93.1,14.21,52.2,26.1,2.0,310.56,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000094,A004,2026-01-13,2,83,easy_run,14.21,80.1,5.64,121,141,46.7,974,23.48,137.15,3.0,5.843743611584326,125.33333333333333,93.1,14.21,52.2,26.1,2.0,310.56,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000095,A004,2026-01-18,2,78,easy_run,7.27,45.12,6.21,129,139,26.5,556,23.48,137.15,3.0,5.843743611584326,125.33333333333333,93.1,14.21,52.2,26.1,2.0,310.56,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000096,A004,2026-01-22,3,74,easy_run,3.81,23.67,6.22,123,146,28.3,260,31.240000000000002,192.68,3.0,6.16768886043534,123.0,203.0,14.59,83.44,27.813333333333333,3.0,503.24,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000097,A004,2026-01-23,3,73,easy_run,14.59,91.05,6.24,133,154,119.7,1225,31.240000000000002,192.68,3.0,6.16768886043534,123.0,203.0,14.59,83.44,27.813333333333333,3.0,503.24,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000098,A004,2026-01-25,3,71,easy_run,12.84,77.96,6.07,113,125,55.0,1094,31.240000000000002,192.68,3.0,6.16768886043534,123.0,203.0,14.59,83.44,27.813333333333333,3.0,503.24,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000099,A004,2026-01-26,4,70,easy_run,8.6,50.09,5.82,128,137,64.4,725,39.57,241.17000000000002,3.0,6.0931867576446805,123.33333333333333,247.20000000000002,17.82,123.01,30.7525,4.0,744.4100000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000100,A004,2026-01-30,4,66,easy_run,17.82,110.86,6.22,126,137,89.9,1524,39.57,241.17000000000002,3.0,6.0931867576446805,123.33333333333333,247.20000000000002,17.82,123.01,30.7525,4.0,744.4100000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000101,A004,2026-02-01,4,64,easy_run,13.15,80.22,6.1,116,133,92.9,1008,39.57,241.17000000000002,3.0,6.0931867576446805,123.33333333333333,247.20000000000002,17.82,123.01,30.7525,4.0,744.4100000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000102,A004,2026-02-05,5,60,easy_run,5.73,36.12,6.3,132,154,14.7,420,37.09,227.64,3.0,6.139277433270423,133.66666666666666,121.4,19.32,131.38,32.845,4.0,798.6400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000103,A004,2026-02-06,5,59,easy_run,19.32,117.02,6.06,130,145,64.1,1464,37.09,227.64,3.0,6.139277433270423,133.66666666666666,121.4,19.32,131.38,32.845,4.0,798.6400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000104,A004,2026-02-08,5,57,easy_run,12.04,74.5,6.19,139,161,42.6,982,37.09,227.64,3.0,6.139277433270423,133.66666666666666,121.4,19.32,131.38,32.845,4.0,798.6400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000105,A004,2026-02-11,6,54,easy_run,13.85,80.57,5.82,123,141,71.0,1176,33.53,202.5,3.0,6.041130331046823,124.0,197.6,13.85,141.43,35.3575,4.0,863.99,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000106,A004,2026-02-13,6,52,easy_run,10.53,65.49,6.22,127,147,106.4,736,33.53,202.5,3.0,6.041130331046823,124.0,197.6,13.85,141.43,35.3575,4.0,863.99,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000107,A004,2026-02-15,6,50,easy_run,9.15,56.44,6.17,122,138,20.2,667,33.53,202.5,3.0,6.041130331046823,124.0,197.6,13.85,141.43,35.3575,4.0,863.99,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000108,A004,2026-02-16,7,49,easy_run,26.86,165.5,6.16,121,133,17.8,2152,38.49,236.22,2.0,6.135827487659132,124.5,74.1,26.86,148.68,37.17,4.0,907.53,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000109,A004,2026-02-22,7,43,easy_run,11.63,70.72,6.08,128,145,56.3,940,38.49,236.22,2.0,6.135827487659132,124.5,74.1,26.86,148.68,37.17,4.0,907.53,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000110,A004,2026-02-23,8,42,easy_run,16.07,96.31,5.99,123,134,50.4,1141,43.24,260.93,4.0,6.035592044403329,121.75,103.9,16.07,152.35000000000002,38.087500000000006,4.0,927.29,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000111,A004,2026-02-24,8,41,recovery_run,9.93,62.59,6.31,109,121,42.0,773,43.24,260.93,4.0,6.035592044403329,121.75,103.9,16.07,152.35000000000002,38.087500000000006,4.0,927.29,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000112,A004,2026-02-26,8,39,easy_run,4.93,29.7,6.02,134,148,5.9,396,43.24,260.93,4.0,6.035592044403329,121.75,103.9,16.07,152.35000000000002,38.087500000000006,4.0,927.29,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000113,A004,2026-03-01,8,36,easy_run,12.31,72.33,5.88,121,138,5.6,814,43.24,260.93,4.0,6.035592044403329,121.75,103.9,16.07,152.35000000000002,38.087500000000006,4.0,927.29,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000114,A004,2026-03-02,9,35,easy_run,6.95,42.28,6.08,127,147,34.1,470,41.2,251.59,4.0,6.10703640776699,128.75,214.7,14.78,156.46,39.115,4.0,951.2400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000115,A004,2026-03-04,9,33,easy_run,14.78,90.91,6.15,135,146,13.7,913,41.2,251.59,4.0,6.10703640776699,128.75,214.7,14.78,156.46,39.115,4.0,951.2400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000116,A004,2026-03-05,9,32,easy_run,4.99,31.29,6.27,121,142,1.8,310,41.2,251.59,4.0,6.10703640776699,128.75,214.7,14.78,156.46,39.115,4.0,951.2400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000117,A004,2026-03-08,9,29,long_run,14.48,87.11,6.02,132,142,165.1,1042,41.2,251.59,4.0,6.10703640776699,128.75,214.7,14.78,156.46,39.115,4.0,951.2400000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000118,A004,2026-03-10,10,27,easy_run,5.09,29.78,5.86,125,144,32.7,354,41.25,250.6,3.0,6.074164848484848,130.33333333333334,298.5,23.99,164.18,41.045,4.0,999.3399999999999,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000119,A004,2026-03-14,10,23,easy_run,23.99,152.42,6.35,119,141,172.8,1692,41.25,250.6,3.0,6.074164848484848,130.33333333333334,298.5,23.99,164.18,41.045,4.0,999.3399999999999,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000120,A004,2026-03-15,10,22,tempo_run,12.17,68.4,5.62,147,164,93.0,748,41.25,250.6,3.0,6.074164848484848,130.33333333333334,298.5,23.99,164.18,41.045,4.0,999.3399999999999,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000121,A004,2026-03-17,11,20,recovery_run,4.79,32.87,6.87,108,131,18.6,381,36.519999999999996,226.36,3.0,6.2019331872946335,129.33333333333334,135.1,23.04,162.20999999999998,40.552499999999995,4.0,989.48,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000122,A004,2026-03-19,11,18,easy_run,23.04,139.53,6.06,131,153,82.5,1739,36.519999999999996,226.36,3.0,6.2019331872946335,129.33333333333334,135.1,23.04,162.20999999999998,40.552499999999995,4.0,989.48,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000123,A004,2026-03-22,11,15,hill_run,8.69,53.96,6.21,149,159,34.0,544,36.519999999999996,226.36,3.0,6.2019331872946335,129.33333333333334,135.1,23.04,162.20999999999998,40.552499999999995,4.0,989.48,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000124,A004,2026-03-23,12,14,recovery_run,7.1,44.7,6.3,105,117,77.1,594,54.269999999999996,339.63000000000005,4.0,6.259443523125116,115.5,372.49999999999994,23.86,173.24,43.31,4.0,1068.18,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000125,A004,2026-03-26,12,11,easy_run,9.45,59.84,6.34,132,149,21.8,740,54.269999999999996,339.63000000000005,4.0,6.259443523125116,115.5,372.49999999999994,23.86,173.24,43.31,4.0,1068.18,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000126,A004,2026-03-27,12,10,recovery_run,23.86,149.08,6.25,110,119,251.2,1899,54.269999999999996,339.63000000000005,4.0,6.259443523125116,115.5,372.49999999999994,23.86,173.24,43.31,4.0,1068.18,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000127,A004,2026-03-29,12,8,recovery_run,13.86,86.01,6.2,115,137,22.4,1054,54.269999999999996,339.63000000000005,4.0,6.259443523125116,115.5,372.49999999999994,23.86,173.24,43.31,4.0,1068.18,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000128,A004,2026-04-01,13,5,easy_run,23.38,141.11,6.04,120,133,106.7,1871,37.73,229.5,3.0,6.084935064935063,137.0,271.8,23.38,169.77,42.4425,4.0,1046.0900000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000129,A004,2026-04-02,13,4,tempo_run,2.03,11.27,5.54,155,178,1.4,136,37.73,229.5,3.0,6.084935064935063,137.0,271.8,23.38,169.77,42.4425,4.0,1046.0900000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000130,A004,2026-04-05,13,1,easy_run,12.32,77.12,6.26,136,154,163.7,1009,37.73,229.5,3.0,6.084935064935063,137.0,271.8,23.38,169.77,42.4425,4.0,1046.0900000000001,recreational,progressive_build,M,36,180,synthetic_v1,52.31,3138.0,00:52:18,5.23
ACT000131,A005,2026-01-07,1,89,easy_run,20.81,123.54,5.94,125,143,95.4,1296,27.32,163.88,2.0,5.999571742313323,122.5,109.60000000000001,20.81,27.32,27.32,1.0,163.88,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000132,A005,2026-01-11,1,85,easy_run,6.51,40.34,6.19,120,135,14.2,528,27.32,163.88,2.0,5.999571742313323,122.5,109.60000000000001,20.81,27.32,27.32,1.0,163.88,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000133,A005,2026-01-15,2,81,easy_run,20.03,122.91,6.14,134,145,195.4,1578,28.79,175.97,2.0,6.112615491490101,133.5,271.2,20.03,56.11,28.055,2.0,339.85,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000134,A005,2026-01-18,2,78,easy_run,8.76,53.06,6.05,133,153,75.8,638,28.79,175.97,2.0,6.112615491490101,133.5,271.2,20.03,56.11,28.055,2.0,339.85,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000135,A005,2026-01-20,3,76,easy_run,25.57,146.47,5.73,127,148,93.8,2156,25.57,146.47,1.0,5.73,127.0,93.8,25.57,81.68,27.22666666666667,3.0,486.32,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000136,A005,2026-01-26,4,70,recovery_run,19.01,116.13,6.11,114,129,106.2,1621,31.080000000000002,183.72,3.0,5.911907979407981,129.66666666666666,200.7,19.01,112.76,28.19,4.0,670.04,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000137,A005,2026-01-29,4,67,easy_run,4.49,27.54,6.14,124,147,62.1,370,31.080000000000002,183.72,3.0,5.911907979407981,129.66666666666666,200.7,19.01,112.76,28.19,4.0,670.04,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000138,A005,2026-02-01,4,64,tempo_run,7.58,40.05,5.28,151,163,32.4,590,31.080000000000002,183.72,3.0,5.911907979407981,129.66666666666666,200.7,19.01,112.76,28.19,4.0,670.04,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000139,A005,2026-02-04,5,61,easy_run,21.68,130.88,6.04,129,139,67.3,1477,29.73,180.39,2.0,6.069784729229735,129.5,207.0,21.68,115.16999999999999,28.792499999999997,4.0,686.55,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000140,A005,2026-02-08,5,57,easy_run,8.05,49.51,6.15,130,138,139.7,622,29.73,180.39,2.0,6.069784729229735,129.5,207.0,21.68,115.16999999999999,28.792499999999997,4.0,686.55,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000141,A005,2026-02-10,6,55,easy_run,12.57,77.65,6.18,136,156,68.2,1075,27.84,172.83,3.0,6.208753591954022,128.66666666666666,161.8,12.57,114.22,28.555,4.0,683.41,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000142,A005,2026-02-11,6,54,easy_run,5.96,36.29,6.08,120,143,32.3,489,27.84,172.83,3.0,6.208753591954022,128.66666666666666,161.8,12.57,114.22,28.555,4.0,683.41,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000143,A005,2026-02-15,6,50,easy_run,9.31,58.89,6.33,130,153,61.3,588,27.84,172.83,3.0,6.208753591954022,128.66666666666666,161.8,12.57,114.22,28.555,4.0,683.41,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000144,A005,2026-02-19,7,46,easy_run,16.94,100.35,5.92,122,134,187.6,1337,39.97,237.62,3.0,5.942659494620965,129.66666666666666,253.39999999999998,16.94,128.62,32.155,4.0,774.5600000000001,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000145,A005,2026-02-21,7,44,easy_run,10.62,61.9,5.83,133,155,22.2,779,39.97,237.62,3.0,5.942659494620965,129.66666666666666,253.39999999999998,16.94,128.62,32.155,4.0,774.5600000000001,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000146,A005,2026-02-22,7,43,easy_run,12.41,75.37,6.07,134,151,43.6,1066,39.97,237.62,3.0,5.942659494620965,129.66666666666666,253.39999999999998,16.94,128.62,32.155,4.0,774.5600000000001,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000147,A005,2026-02-23,8,42,easy_run,2.9,16.27,5.62,128,136,5.8,248,47.959999999999994,289.49,3.0,6.033594662218516,124.66666666666667,394.3,33.36,145.5,36.375,4.0,880.33,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000148,A005,2026-02-24,8,41,easy_run,33.36,197.57,5.92,128,148,305.7,2396,47.959999999999994,289.49,3.0,6.033594662218516,124.66666666666667,394.3,33.36,145.5,36.375,4.0,880.33,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000149,A005,2026-03-01,8,36,recovery_run,11.7,75.65,6.46,118,141,82.8,906,47.959999999999994,289.49,3.0,6.033594662218516,124.66666666666667,394.3,33.36,145.5,36.375,4.0,880.33,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000150,A005,2026-03-05,9,32,easy_run,12.69,76.32,6.01,129,145,85.7,953,45.5,281.29999999999995,3.0,6.177945054945055,129.0,847.5,17.0,161.26999999999998,40.317499999999995,4.0,981.24,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000151,A005,2026-03-06,9,31,recovery_run,17.0,107.52,6.32,123,146,49.6,1260,45.5,281.29999999999995,3.0,6.177945054945055,129.0,847.5,17.0,161.26999999999998,40.317499999999995,4.0,981.24,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000152,A005,2026-03-08,9,29,long_run,15.81,97.46,6.16,135,157,712.2,986,45.5,281.29999999999995,3.0,6.177945054945055,129.0,847.5,17.0,161.26999999999998,40.317499999999995,4.0,981.24,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000153,A005,2026-03-09,10,28,tempo_run,4.05,21.35,5.27,148,163,18.6,338,36.97,216.01999999999998,4.0,5.842128753043008,134.25,227.6,14.19,170.39999999999998,42.599999999999994,4.0,1024.4299999999998,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000154,A005,2026-03-12,10,25,recovery_run,14.19,90.8,6.4,106,119,98.7,1204,36.97,216.01999999999998,4.0,5.842128753043008,134.25,227.6,14.19,170.39999999999998,42.599999999999994,4.0,1024.4299999999998,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000155,A005,2026-03-14,10,23,tempo_run,8.19,44.09,5.38,157,173,80.0,574,36.97,216.01999999999998,4.0,5.842128753043008,134.25,227.6,14.19,170.39999999999998,42.599999999999994,4.0,1024.4299999999998,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000156,A005,2026-03-15,10,22,easy_run,10.54,59.78,5.67,126,140,30.3,846,36.97,216.01999999999998,4.0,5.842128753043008,134.25,227.6,14.19,170.39999999999998,42.599999999999994,4.0,1024.4299999999998,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000157,A005,2026-03-17,11,20,tempo_run,16.36,89.15,5.45,156,174,117.4,1074,42.019999999999996,250.91000000000003,4.0,5.972049024274156,127.0,253.60000000000002,16.36,172.45,43.1125,4.0,1037.72,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000158,A005,2026-03-19,11,18,recovery_run,3.57,21.95,6.14,108,128,9.4,305,42.019999999999996,250.91000000000003,4.0,5.972049024274156,127.0,253.60000000000002,16.36,172.45,43.1125,4.0,1037.72,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000159,A005,2026-03-20,11,17,easy_run,8.7,53.75,6.18,125,144,26.8,689,42.019999999999996,250.91000000000003,4.0,5.972049024274156,127.0,253.60000000000002,16.36,172.45,43.1125,4.0,1037.72,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000160,A005,2026-03-22,11,15,recovery_run,13.39,86.06,6.43,119,132,100.0,1017,42.019999999999996,250.91000000000003,4.0,5.972049024274156,127.0,253.60000000000002,16.36,172.45,43.1125,4.0,1037.72,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000161,A005,2026-03-27,12,10,easy_run,30.59,177.75,5.81,131,143,1.6,2015,47.019999999999996,280.07,2.0,5.956758826031476,131.0,135.6,30.59,171.51,42.8775,4.0,1028.3,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000162,A005,2026-03-29,12,8,easy_run,16.43,102.32,6.23,131,141,134.0,1359,47.019999999999996,280.07,2.0,5.956758826031476,131.0,135.6,30.59,171.51,42.8775,4.0,1028.3,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000163,A005,2026-03-31,13,6,easy_run,19.19,112.17,5.85,124,138,74.4,1410,34.21,204.63,2.0,5.986106401636948,125.0,200.2,19.19,160.22,40.055,4.0,951.63,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000164,A005,2026-04-05,13,1,easy_run,15.02,92.46,6.16,126,148,125.8,1014,34.21,204.63,2.0,5.986106401636948,125.0,200.2,19.19,160.22,40.055,4.0,951.63,recreational,progressive_build,M,40,174,synthetic_v1,51.15,3069.0,00:51:09,5.12
ACT000165,A006,2026-01-06,1,90,easy_run,2.0,12.25,6.13,130,152,3.9,149,31.26,189.93,4.0,6.074062699936021,127.75,241.8,14.08,31.26,31.26,1.0,189.93,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000166,A006,2026-01-08,1,88,easy_run,14.08,88.59,6.29,125,139,116.7,895,31.26,189.93,4.0,6.074062699936021,127.75,241.8,14.08,31.26,31.26,1.0,189.93,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000167,A006,2026-01-10,1,86,easy_run,6.88,40.26,5.85,129,140,36.7,575,31.26,189.93,4.0,6.074062699936021,127.75,241.8,14.08,31.26,31.26,1.0,189.93,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000168,A006,2026-01-11,1,85,easy_run,8.3,48.83,5.88,127,148,84.5,573,31.26,189.93,4.0,6.074062699936021,127.75,241.8,14.08,31.26,31.26,1.0,189.93,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000169,A006,2026-01-12,2,84,easy_run,4.14,25.1,6.06,118,136,10.9,275,28.64,174.41,4.0,6.090810055865922,120.0,96.1,10.48,59.900000000000006,29.950000000000003,2.0,364.34000000000003,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000170,A006,2026-01-13,2,83,recovery_run,4.87,31.92,6.55,111,126,1.8,360,28.64,174.41,4.0,6.090810055865922,120.0,96.1,10.48,59.900000000000006,29.950000000000003,2.0,364.34000000000003,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000171,A006,2026-01-15,2,81,easy_run,10.48,63.15,6.03,126,149,60.3,666,28.64,174.41,4.0,6.090810055865922,120.0,96.1,10.48,59.900000000000006,29.950000000000003,2.0,364.34000000000003,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000172,A006,2026-01-18,2,78,long_run,9.15,54.24,5.93,125,145,23.1,770,28.64,174.41,4.0,6.090810055865922,120.0,96.1,10.48,59.900000000000006,29.950000000000003,2.0,364.34000000000003,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000173,A006,2026-01-20,3,76,easy_run,10.44,60.49,5.79,123,133,147.0,800,26.68,157.63,4.0,5.91,136.0,196.7,10.44,86.58,28.86,3.0,521.97,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000174,A006,2026-01-21,3,75,easy_run,5.88,35.66,6.07,129,147,3.7,460,26.68,157.63,4.0,5.91,136.0,196.7,10.44,86.58,28.86,3.0,521.97,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000175,A006,2026-01-22,3,74,interval_run,2.0,10.45,5.23,158,166,10.7,143,26.68,157.63,4.0,5.91,136.0,196.7,10.44,86.58,28.86,3.0,521.97,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000176,A006,2026-01-25,3,71,long_run,8.36,51.03,6.11,134,147,35.3,644,26.68,157.63,4.0,5.91,136.0,196.7,10.44,86.58,28.86,3.0,521.97,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000177,A006,2026-01-27,4,69,easy_run,8.25,47.02,5.7,133,142,71.4,676,20.53,121.06,4.0,5.898928397467121,125.75,156.6,8.25,107.11,26.7775,4.0,643.03,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000178,A006,2026-01-28,4,68,easy_run,4.84,29.0,6.0,127,137,61.5,388,20.53,121.06,4.0,5.898928397467121,125.75,156.6,8.25,107.11,26.7775,4.0,643.03,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
ACT000179,A006,2026-01-30,4,66,easy_run,2.0,12.39,6.2,127,141,18.4,142,20.53,121.06,4.0,5.898928397467121,125.75,156.6,8.25,107.11,26.7775,4.0,643.03,recreational,consistent,M,24,193,synthetic_v1,51.59,3095.0,00:51:35,5.16
